,index,id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response,0,1,2
4980,161685,161686,0,46,1,28.0,0,1,32643.0,26.0,172,1,1,0,0
4981,373849,373850,1,46,1,28.0,1,0,24999.0,124.0,188,0,1,0,0
4982,47692,47693,1,43,1,28.0,0,1,42938.0,26.0,84,1,0,0,1
4983,91568,91569,1,42,1,28.0,0,1,2630.0,26.0,186,0,0,0,1
4984,7539,7540,0,80,0,28.0,0,1,56535.0,124.0,249,0,1,0,0
4985,245003,245004,0,26,1,17.0,0,1,67317.0,124.0,238,0,1,0,0
4986,93509,93510,0,28,1,41.0,1,0,22018.0,152.0,122,0,0,1,0
4987,199795,199796,1,23,1,46.0,1,0,31506.0,152.0,94,0,0,1,0
4988,314760,314761,1,50,1,11.0,1,0,24893.0,124.0,144,0,1,0,0
4989,362621,362622,0,55,1,8.0,0,1,32777.0,26.0,231,0,1,0,0
4990,160116,160117,1,47,1,28.0,0,0,78420.0,26.0,296,1,1,0,0
4991,74571,74572,0,23,1,3.0,1,0,39815.0,152.0,42,0,0,1,0
4992,78535,78536,1,46,1,29.0,0,1,41839.0,26.0,224,0,1,0,0
4993,346814,346815,1,27,1,15.0,1,1,42987.0,152.0,257,0,0,1,0
4994,257438,257439,0,23,1,29.0,1,0,23618.0,152.0,28,0,0,1,0
4995,266997,266998,0,38,1,28.0,0,1,42410.0,26.0,286,1,1,0,0
4996,32848,32849,1,63,1,11.0,1,0,21803.0,120.0,25,0,1,0,0
4997,221953,221954,0,29,1,46.0,0,1,2630.0,157.0,255,0,1,0,0
4998,29732,29733,0,29,1,28.0,0,1,2630.0,157.0,250,0,1,0,0
4999,203787,203788,1,49,1,46.0,1,0,2630.0,124.0,141,0,1,0,0
5000,149257,149258,1,33,1,29.0,0,1,45133.0,26.0,285,0,1,0,0
5001,180286,180287,0,65,1,11.0,0,1,28624.0,160.0,247,0,1,0,0
5002,128606,128607,0,24,1,2.0,1,0,33715.0,152.0,189,0,0,1,0
5003,213280,213281,0,75,1,3.0,0,1,41334.0,26.0,157,0,1,0,0
5004,22822,22823,1,48,1,47.0,1,0,33441.0,26.0,160,0,1,0,0
5005,174354,174355,1,53,1,28.0,1,0,38528.0,157.0,246,0,1,0,0
5006,261108,261109,1,20,1,28.0,0,1,58134.0,124.0,60,0,0,1,0
5007,130118,130119,1,23,1,47.0,1,0,41750.0,152.0,92,0,0,1,0
5008,200080,200081,0,47,1,28.0,0,1,45552.0,21.0,223,0,1,0,0
5009,253087,253088,0,20,1,50.0,1,0,49751.0,160.0,136,0,0,1,0
5010,247561,247562,1,48,1,28.0,0,1,47453.0,124.0,59,1,1,0,0
5011,372839,372840,0,26,1,10.0,1,0,28673.0,152.0,224,0,0,1,0
5012,154182,154183,0,21,1,36.0,1,0,26696.0,160.0,221,0,0,1,0
5013,208240,208241,1,25,1,16.0,1,0,2630.0,160.0,133,0,0,1,0
5014,327227,327228,0,51,1,29.0,1,0,37773.0,124.0,278,0,1,0,0
5015,170387,170388,1,58,1,28.0,1,0,39303.0,124.0,186,0,1,0,0
5016,285159,285160,0,28,1,11.0,1,0,2630.0,152.0,203,0,0,1,0
5017,312341,312342,0,24,1,6.0,1,0,20438.0,152.0,79,0,0,1,0
5018,243946,243947,1,23,1,28.0,0,1,52039.0,124.0,207,1,1,0,0
5019,304441,304442,0,35,1,8.0,0,0,55975.0,124.0,262,0,1,0,0
5020,94869,94870,1,33,1,28.0,0,1,33043.0,124.0,166,0,0,1,0
5021,74878,74879,0,31,1,30.0,1,0,26539.0,152.0,70,0,0,1,0
5022,224535,224536,0,22,1,46.0,1,0,35301.0,160.0,178,0,0,1,0
5023,106792,106793,0,27,1,35.0,1,0,37094.0,152.0,79,0,0,1,0
5024,225075,225076,0,42,1,2.0,0,1,29888.0,124.0,53,1,1,0,0
5025,258502,258503,1,38,1,31.0,1,0,2630.0,9.0,70,0,1,0,0
5026,99807,99808,0,23,1,37.0,1,0,31348.0,152.0,50,0,0,1,0
5027,147864,147865,1,59,1,28.0,1,1,34419.0,124.0,185,0,1,0,0
5028,367294,367295,1,23,1,16.0,1,0,27578.0,152.0,97,0,0,1,0
5029,48009,48010,1,71,1,46.0,1,0,56338.0,124.0,112,0,1,0,0
5030,313203,313204,1,26,1,28.0,0,1,41546.0,152.0,103,0,0,1,0
5031,201413,201414,1,31,1,50.0,0,0,47529.0,152.0,213,0,0,1,0
5032,312406,312407,0,23,1,23.0,1,0,22685.0,152.0,134,0,0,1,0
5033,145031,145032,0,23,1,12.0,1,0,34559.0,152.0,270,0,0,1,0
5034,265799,265800,0,25,1,3.0,1,0,36926.0,26.0,185,0,0,1,0
5035,143720,143721,1,57,1,31.0,0,1,2630.0,124.0,109,0,1,0,0
5036,48792,48793,0,21,1,30.0,1,0,29492.0,160.0,105,0,0,1,0
5037,256869,256870,0,24,1,33.0,1,0,44377.0,152.0,272,0,0,1,0
5038,155832,155833,1,26,1,8.0,0,1,28114.0,152.0,111,0,0,1,0
5039,69072,69073,0,70,1,28.0,0,1,62116.0,13.0,219,0,1,0,0
5040,337077,337078,0,23,1,41.0,1,0,37925.0,152.0,153,0,0,1,0
5041,265984,265985,1,31,1,28.0,0,1,30638.0,157.0,276,1,1,0,0
5042,43123,43124,0,54,1,28.0,1,0,2630.0,60.0,63,0,1,0,0
5043,110982,110983,0,55,1,15.0,0,1,47565.0,124.0,93,0,1,0,0
5044,355560,355561,0,21,1,8.0,1,0,44548.0,160.0,241,0,0,1,0
5045,23953,23954,0,27,1,50.0,0,0,33124.0,160.0,251,0,0,1,0
5046,375271,375272,1,72,1,28.0,0,1,37655.0,26.0,256,0,1,0,0
5047,23475,23476,0,27,1,10.0,1,0,30688.0,152.0,156,0,0,1,0
5048,227192,227193,0,35,1,28.0,0,1,69444.0,122.0,150,0,1,0,0
5049,203474,203475,1,30,1,15.0,1,0,39711.0,151.0,55,0,0,1,0
5050,78431,78432,1,42,1,27.0,0,1,41697.0,26.0,168,0,1,0,0
5051,370041,370042,0,41,1,8.0,0,1,27860.0,124.0,117,0,1,0,0
5052,266890,266891,0,48,1,28.0,0,1,2630.0,156.0,273,0,1,0,0
5053,113129,113130,1,44,1,28.0,0,1,38641.0,26.0,86,0,0,0,1
5054,158289,158290,1,24,1,28.0,1,0,45239.0,152.0,271,0,0,1,0
5055,259439,259440,0,25,1,41.0,0,1,2630.0,26.0,100,0,1,0,0
5056,147920,147921,0,65,1,25.0,0,0,33267.0,124.0,201,0,1,0,0
5057,143583,143584,1,26,1,30.0,0,0,30185.0,152.0,183,0,0,1,0
5058,26451,26452,0,25,1,14.0,0,1,23060.0,152.0,194,0,0,1,0
5059,10684,10685,1,41,1,28.0,0,1,30707.0,26.0,217,0,1,0,0
5060,59997,59998,0,24,1,28.0,1,0,54946.0,152.0,263,0,0,1,0
5061,314517,314518,0,25,1,6.0,1,0,28123.0,152.0,86,0,0,1,0
5062,298125,298126,0,31,1,41.0,1,0,22544.0,152.0,287,0,0,1,0
5063,354920,354921,1,21,1,8.0,0,1,2630.0,156.0,270,1,1,0,0
5064,203279,203280,0,48,1,8.0,1,1,54156.0,124.0,166,0,1,0,0
5065,294825,294826,1,56,1,11.0,1,0,21775.0,124.0,123,0,1,0,0
5066,177524,177525,1,24,1,14.0,1,0,43820.0,152.0,45,0,0,1,0
5067,175811,175812,0,28,1,28.0,1,0,48979.0,152.0,206,0,0,1,0
5068,318171,318172,0,48,1,28.0,0,1,35969.0,26.0,204,1,1,0,0
5069,120917,120918,0,28,1,15.0,1,0,27989.0,151.0,40,0,0,1,0
5070,375758,375759,1,48,1,28.0,0,1,51609.0,124.0,124,0,1,0,0
5071,132560,132561,0,31,1,28.0,1,0,24409.0,152.0,27,0,0,1,0
5072,286579,286580,0,70,1,28.0,0,1,39385.0,122.0,163,0,1,0,0
5073,47343,47344,0,50,1,28.0,0,0,58858.0,26.0,230,0,1,0,0
5074,215809,215810,0,22,1,14.0,1,0,27530.0,152.0,84,0,0,1,0
5075,170454,170455,1,23,1,32.0,0,1,31026.0,152.0,94,0,0,1,0
5076,340685,340686,0,26,1,37.0,1,0,26780.0,152.0,269,0,0,1,0
5077,118115,118116,0,62,1,41.0,1,0,28756.0,124.0,119,0,1,0,0
5078,231222,231223,1,22,1,8.0,1,0,42479.0,152.0,131,0,0,1,0
5079,356937,356938,0,23,1,15.0,0,0,35940.0,152.0,245,0,0,1,0
5080,352419,352420,1,21,1,25.0,1,0,2630.0,160.0,220,0,0,1,0
5081,211211,211212,1,44,1,28.0,1,0,37290.0,26.0,82,0,1,0,0
5082,340185,340186,0,40,1,28.0,0,1,47370.0,122.0,160,0,1,0,0
5083,88897,88898,1,22,1,46.0,1,0,24119.0,152.0,108,0,0,1,0
5084,263296,263297,0,75,1,5.0,1,0,25535.0,152.0,253,0,1,0,0
5085,348423,348424,0,20,1,46.0,1,0,43214.0,160.0,58,0,0,1,0
5086,59394,59395,1,39,1,12.0,0,1,30603.0,26.0,92,0,1,0,0
5087,123747,123748,1,43,1,28.0,0,1,34398.0,120.0,29,0,1,0,0
5088,114470,114471,0,23,1,13.0,0,0,21314.0,26.0,295,0,0,1,0
5089,183331,183332,0,53,1,43.0,0,1,31897.0,124.0,243,0,0,0,1
5090,152148,152149,0,46,1,28.0,0,1,34450.0,147.0,154,0,1,0,0
5091,193711,193712,1,23,1,46.0,1,0,33587.0,160.0,36,0,0,1,0
5092,17817,17818,0,43,1,36.0,1,0,2630.0,160.0,126,0,1,0,0
5093,179185,179186,1,28,1,35.0,0,1,29074.0,152.0,132,0,0,1,0
5094,357449,357450,1,63,1,28.0,0,1,43821.0,26.0,188,0,0,0,1
5095,229247,229248,1,37,1,28.0,1,1,31489.0,26.0,284,0,1,0,0
5096,345021,345022,0,24,1,11.0,1,0,29833.0,152.0,246,0,0,1,0
5097,179873,179874,0,64,1,28.0,1,0,29317.0,124.0,123,0,1,0,0
5098,216425,216426,0,59,1,28.0,0,1,42427.0,124.0,249,1,1,0,0
5099,295200,295201,0,21,1,23.0,1,0,23907.0,152.0,108,0,0,1,0
5100,29455,29456,0,52,1,28.0,0,1,44110.0,122.0,120,0,1,0,0
5101,281019,281020,1,58,1,28.0,0,1,76259.0,124.0,34,1,0,0,1
5102,14407,14408,0,62,1,28.0,1,0,54085.0,13.0,160,0,1,0,0
5103,151136,151137,1,23,1,27.0,1,0,24101.0,152.0,36,0,0,1,0
5104,177043,177044,0,23,1,15.0,1,0,22991.0,152.0,115,0,0,1,0
5105,344033,344034,1,24,1,44.0,1,0,2630.0,152.0,280,0,0,1,0
5106,192180,192181,0,51,1,48.0,0,1,2630.0,15.0,21,1,1,0,0
5107,4638,4639,1,56,1,28.0,0,1,33667.0,26.0,289,1,0,0,1
5108,78819,78820,0,44,1,33.0,1,0,33107.0,124.0,266,0,1,0,0
5109,19527,19528,0,26,1,23.0,1,0,20109.0,152.0,133,0,0,1,0
5110,187097,187098,1,68,1,38.0,1,0,32790.0,26.0,137,0,1,0,0
5111,167528,167529,0,28,1,28.0,1,0,44046.0,152.0,56,0,0,1,0
5112,300120,300121,0,25,1,23.0,1,0,23116.0,152.0,103,0,0,1,0
5113,349641,349642,1,28,1,28.0,1,0,29178.0,154.0,209,0,0,1,0
5114,298414,298415,0,23,1,10.0,1,0,19216.0,152.0,90,0,0,1,0
5115,139153,139154,1,30,1,28.0,1,0,42134.0,124.0,173,0,1,0,0
5116,310094,310095,1,43,1,48.0,1,0,2630.0,26.0,73,0,1,0,0
5117,206419,206420,0,63,1,46.0,0,1,2630.0,157.0,292,0,1,0,0
5118,327332,327333,1,34,1,36.0,1,0,2630.0,152.0,225,0,1,0,0
5119,308161,308162,1,60,1,8.0,0,1,47081.0,7.0,18,0,1,0,0
5120,367838,367839,0,31,1,30.0,1,0,30032.0,152.0,28,0,0,1,0
5121,139638,139639,1,51,1,41.0,1,0,2630.0,26.0,53,0,1,0,0
5122,164740,164741,0,33,1,41.0,1,0,28672.0,152.0,62,0,0,1,0
5123,148849,148850,1,40,1,41.0,1,0,26860.0,124.0,52,0,1,0,0
5124,314179,314180,1,65,1,35.0,1,0,23351.0,26.0,67,0,1,0,0
5125,345903,345904,0,26,1,8.0,0,1,35881.0,152.0,92,0,0,1,0
5126,338239,338240,0,24,1,28.0,0,1,29516.0,151.0,108,0,0,1,0
5127,221839,221840,1,51,1,41.0,0,1,43669.0,124.0,13,0,1,0,0
5128,142732,142733,0,28,1,15.0,1,0,52479.0,152.0,70,0,0,1,0
5129,266334,266335,0,26,1,28.0,1,0,43125.0,152.0,173,0,0,1,0
5130,37129,37130,1,46,1,28.0,1,0,28627.0,26.0,274,0,1,0,0
5131,331835,331836,1,52,1,19.0,1,0,37830.0,124.0,109,0,1,0,0
5132,281511,281512,1,56,1,2.0,0,1,33691.0,124.0,191,0,1,0,0
5133,361391,361392,1,45,1,28.0,0,1,36196.0,124.0,95,0,1,0,0
5134,192370,192371,1,58,1,15.0,0,1,28672.0,124.0,232,0,0,0,1
5135,4210,4211,0,41,1,50.0,0,1,30766.0,124.0,165,0,1,0,0
5136,351629,351630,0,20,1,13.0,1,0,2630.0,160.0,108,0,0,1,0
5137,297859,297860,1,31,1,46.0,0,1,25294.0,152.0,131,0,0,1,0
5138,19487,19488,0,22,1,40.0,0,1,23229.0,152.0,252,0,0,1,0
5139,39872,39873,0,21,1,26.0,0,1,31711.0,152.0,260,0,0,1,0
5140,240381,240382,0,40,1,28.0,1,0,38861.0,26.0,149,0,1,0,0
5141,11681,11682,1,59,1,46.0,0,0,34026.0,21.0,150,0,1,0,0
5142,25845,25846,1,55,1,35.0,0,1,27378.0,124.0,158,0,1,0,0
5143,322893,322894,0,29,1,8.0,1,0,41326.0,152.0,31,0,0,1,0
5144,293603,293604,0,44,1,8.0,0,1,29174.0,124.0,109,0,1,0,0
5145,337720,337721,0,29,1,11.0,1,0,28753.0,152.0,290,0,0,1,0
5146,334875,334876,1,57,1,28.0,0,1,41180.0,26.0,158,0,1,0,0
5147,142437,142438,1,20,1,2.0,0,1,44828.0,160.0,244,0,0,1,0
5148,251663,251664,0,67,1,28.0,0,1,47802.0,26.0,59,0,1,0,0
5149,32971,32972,1,55,1,8.0,0,1,45582.0,124.0,31,1,1,0,0
5150,231380,231381,1,48,1,28.0,0,0,61532.0,26.0,158,0,1,0,0
5151,345167,345168,1,61,1,28.0,0,1,58866.0,124.0,177,0,1,0,0
5152,218668,218669,0,32,1,28.0,1,0,55858.0,152.0,221,0,0,1,0
5153,260245,260246,1,30,1,3.0,0,1,20567.0,152.0,86,0,0,1,0
5154,179514,179515,0,23,1,8.0,1,1,42947.0,152.0,34,0,0,1,0
5155,6895,6896,0,62,1,8.0,1,1,64358.0,25.0,212,0,1,0,0
5156,93701,93702,0,22,1,18.0,1,0,2630.0,163.0,254,0,0,1,0
5157,242793,242794,0,26,1,25.0,1,0,30723.0,152.0,270,0,0,1,0
5158,349860,349861,0,44,1,36.0,0,1,2630.0,157.0,219,1,1,0,0
5159,33298,33299,1,38,1,28.0,1,0,30845.0,152.0,55,0,1,0,0
5160,162304,162305,1,42,1,28.0,0,1,49304.0,124.0,133,0,1,0,0
5161,19408,19409,0,26,1,32.0,0,1,31229.0,152.0,48,1,0,1,0
5162,196986,196987,1,47,1,41.0,0,0,27879.0,155.0,226,0,1,0,0
5163,185115,185116,0,25,1,45.0,0,1,24629.0,151.0,96,0,0,1,0
5164,179302,179303,0,23,1,13.0,1,0,27915.0,152.0,250,0,0,1,0
5165,220426,220427,1,21,1,46.0,1,0,33226.0,152.0,196,0,0,1,0
5166,231365,231366,0,23,1,41.0,1,0,81329.0,152.0,123,0,0,1,0
5167,119087,119088,1,23,1,17.0,0,1,47046.0,152.0,58,0,0,1,0
5168,102176,102177,0,30,1,50.0,1,0,31560.0,152.0,158,0,0,1,0
5169,216096,216097,1,27,1,3.0,1,0,17908.0,160.0,261,0,0,1,0
5170,299336,299337,0,78,1,41.0,0,1,30773.0,12.0,20,0,1,0,0
5171,89959,89960,0,24,1,33.0,1,0,31013.0,151.0,193,0,0,1,0
5172,295721,295722,0,68,1,41.0,0,1,30173.0,157.0,41,0,0,0,1
5173,258328,258329,0,21,1,28.0,0,0,34836.0,152.0,282,0,0,1,0
5174,334751,334752,1,55,1,28.0,0,1,47217.0,124.0,88,0,1,0,0
5175,140346,140347,0,23,1,11.0,1,0,45938.0,152.0,166,0,0,1,0
5176,368649,368650,0,23,1,8.0,0,0,37789.0,152.0,272,0,0,1,0
5177,304190,304191,0,23,1,8.0,1,0,2630.0,151.0,155,0,0,1,0
5178,342851,342852,1,31,1,8.0,1,0,37124.0,152.0,100,0,0,1,0
5179,64479,64480,1,34,1,30.0,0,1,2630.0,124.0,13,1,1,0,0
5180,321088,321089,1,61,1,28.0,0,1,39491.0,26.0,228,1,1,0,0
5181,164498,164499,1,26,1,28.0,1,0,49780.0,152.0,277,0,0,1,0
5182,109752,109753,1,54,1,28.0,1,0,33494.0,24.0,140,0,1,0,0
5183,53942,53943,1,21,1,28.0,0,1,52177.0,156.0,272,0,0,1,0
5184,340570,340571,0,24,1,30.0,1,0,23206.0,152.0,22,0,0,1,0
5185,220901,220902,1,54,1,28.0,0,1,38614.0,26.0,217,0,1,0,0
5186,14428,14429,0,76,1,28.0,1,0,78087.0,124.0,239,0,1,0,0
5187,353065,353066,0,26,1,28.0,1,0,42970.0,152.0,164,0,0,1,0
5188,6419,6420,1,22,1,10.0,1,0,23937.0,152.0,166,0,0,1,0
5189,99494,99495,0,23,1,6.0,1,0,24820.0,26.0,47,0,0,1,0
5190,307138,307139,1,44,1,8.0,0,0,42716.0,26.0,281,0,1,0,0
5191,61298,61299,0,20,1,30.0,1,1,2630.0,160.0,251,0,0,1,0
5192,305549,305550,0,25,1,6.0,0,1,30413.0,152.0,73,0,0,1,0
5193,296896,296897,0,65,1,35.0,0,1,2630.0,26.0,83,0,1,0,0
5194,372377,372378,0,53,1,8.0,1,0,50548.0,152.0,173,0,1,0,0
5195,190712,190713,0,26,1,35.0,1,0,27810.0,152.0,27,0,0,1,0
5196,275309,275310,0,22,1,10.0,1,0,35091.0,152.0,121,0,0,1,0
5197,88990,88991,0,20,1,45.0,0,1,2630.0,158.0,142,0,0,1,0
5198,263366,263367,1,21,1,47.0,0,1,24138.0,152.0,154,0,0,1,0
5199,187676,187677,0,24,1,10.0,1,0,24693.0,152.0,66,0,0,1,0
5200,79510,79511,0,21,1,32.0,0,1,28845.0,152.0,34,0,0,1,0
5201,266574,266575,1,23,1,15.0,0,1,31224.0,152.0,174,0,0,1,0
5202,137177,137178,1,51,1,46.0,1,0,21294.0,124.0,254,0,1,0,0
5203,211059,211060,1,34,1,10.0,0,1,44241.0,26.0,126,0,1,0,0
5204,187568,187569,1,41,1,46.0,0,1,29594.0,124.0,210,1,1,0,0
5205,156430,156431,0,27,1,28.0,1,0,28515.0,152.0,227,0,0,1,0
5206,284189,284190,1,24,1,46.0,0,1,21148.0,124.0,244,0,0,1,0
5207,292058,292059,0,25,1,30.0,1,0,25197.0,152.0,10,0,0,1,0
5208,118842,118843,1,66,1,29.0,1,0,25851.0,124.0,27,0,1,0,0
5209,47005,47006,1,56,0,4.0,0,1,22917.0,152.0,97,0,1,0,0
5210,347975,347976,1,40,1,41.0,1,1,32697.0,124.0,246,0,1,0,0
5211,276753,276754,0,25,1,30.0,1,0,20525.0,152.0,201,0,0,1,0
5212,120766,120767,1,29,1,12.0,1,0,33214.0,152.0,278,0,0,1,0
5213,6207,6208,1,24,1,8.0,1,0,46390.0,152.0,68,0,0,1,0
5214,174833,174834,0,22,1,11.0,1,0,19985.0,152.0,199,0,0,1,0
5215,13462,13463,1,23,1,33.0,1,0,23874.0,152.0,271,0,0,1,0
5216,326311,326312,0,62,1,10.0,1,0,38578.0,26.0,203,0,1,0,0
5217,364775,364776,1,28,1,35.0,1,0,2630.0,160.0,134,0,0,1,0
5218,123020,123021,1,24,1,30.0,1,0,23499.0,152.0,214,0,0,1,0
5219,96310,96311,1,72,1,12.0,0,1,25528.0,26.0,163,0,1,0,0
5220,21369,21370,1,63,1,28.0,1,0,35933.0,26.0,73,0,1,0,0
5221,19619,19620,0,26,1,28.0,1,1,27693.0,160.0,151,0,0,1,0
5222,293325,293326,1,25,1,24.0,0,1,2630.0,156.0,186,0,0,1,0
5223,291340,291341,1,73,1,33.0,0,1,2630.0,26.0,111,0,1,0,0
5224,319344,319345,0,69,1,28.0,0,1,41582.0,26.0,185,0,1,0,0
5225,84659,84660,1,46,1,31.0,0,1,2630.0,148.0,224,0,1,0,0
5226,247746,247747,1,45,1,11.0,1,0,2630.0,26.0,225,0,1,0,0
5227,148665,148666,0,28,1,28.0,1,0,33547.0,152.0,256,0,0,1,0
5228,56641,56642,0,24,1,41.0,1,0,27854.0,152.0,232,0,0,1,0
5229,4748,4749,0,23,1,46.0,1,0,19984.0,26.0,275,0,0,1,0
5230,126749,126750,0,49,1,28.0,1,0,25655.0,26.0,272,0,1,0,0
5231,126566,126567,1,62,1,9.0,0,1,31988.0,31.0,46,0,1,0,0
5232,2607,2608,1,33,1,28.0,0,1,44627.0,124.0,225,0,1,0,0
5233,237315,237316,0,47,1,10.0,0,1,24778.0,124.0,49,1,1,0,0
5234,39235,39236,0,44,1,26.0,0,1,2630.0,26.0,127,0,1,0,0
5235,244865,244866,0,25,1,28.0,0,1,2630.0,156.0,43,0,0,1,0
5236,289707,289708,1,32,1,28.0,1,0,24481.0,26.0,129,0,0,1,0
5237,28113,28114,1,25,1,45.0,1,0,24093.0,152.0,181,0,0,1,0
5238,270353,270354,1,22,1,28.0,1,0,34920.0,152.0,190,0,0,1,0
5239,237859,237860,0,51,1,28.0,0,1,2630.0,26.0,94,0,1,0,0
5240,330511,330512,1,38,1,28.0,0,1,35019.0,124.0,167,0,1,0,0
5241,313931,313932,1,54,1,28.0,0,1,33348.0,26.0,44,1,1,0,0
5242,331384,331385,1,60,1,46.0,0,1,19986.0,124.0,150,0,1,0,0
5243,336901,336902,1,23,1,41.0,1,0,24222.0,152.0,204,0,0,1,0
5244,218054,218055,1,60,1,46.0,0,0,20356.0,124.0,229,0,1,0,0
5245,71027,71028,1,49,1,43.0,0,1,26297.0,26.0,57,0,1,0,0
5246,106547,106548,1,26,1,41.0,1,0,36711.0,152.0,232,0,0,1,0
5247,288486,288487,1,47,1,41.0,0,1,34861.0,124.0,65,0,1,0,0
5248,202696,202697,1,58,1,49.0,1,0,37933.0,160.0,142,0,1,0,0
5249,307236,307237,1,27,1,17.0,1,0,50764.0,152.0,182,0,0,1,0
5250,169771,169772,1,35,1,28.0,1,0,2630.0,156.0,256,0,1,0,0
5251,328619,328620,1,43,1,8.0,0,1,54008.0,7.0,10,1,1,0,0
5252,278371,278372,0,23,1,30.0,1,0,29367.0,152.0,292,0,0,1,0
5253,101144,101145,1,52,1,1.0,0,1,2630.0,124.0,83,0,1,0,0
5254,354574,354575,0,39,1,36.0,0,1,32394.0,26.0,183,1,1,0,0
5255,49849,49850,1,43,1,11.0,0,0,25963.0,124.0,18,0,1,0,0
5256,163514,163515,0,28,1,13.0,0,0,18257.0,152.0,186,0,0,1,0
5257,117971,117972,1,23,1,13.0,1,0,34021.0,26.0,249,0,0,1,0
5258,250033,250034,1,47,1,28.0,0,1,30602.0,156.0,228,1,1,0,0
5259,213026,213027,1,20,1,45.0,0,1,41557.0,160.0,143,0,0,1,0
5260,304315,304316,1,24,1,46.0,1,0,2630.0,160.0,188,0,0,1,0
5261,49995,49996,1,22,1,29.0,1,0,36014.0,152.0,268,0,0,1,0
5262,276487,276488,0,22,1,43.0,0,1,29670.0,152.0,196,0,0,1,0
5263,372158,372159,0,22,1,28.0,1,0,56219.0,152.0,54,0,0,1,0
5264,297197,297198,0,24,1,46.0,0,1,33780.0,152.0,27,0,0,1,0
5265,99867,99868,0,65,1,28.0,0,1,43818.0,122.0,249,0,0,0,1
5266,259027,259028,1,49,1,15.0,1,0,71353.0,14.0,261,0,1,0,0
5267,160687,160688,0,59,1,35.0,0,1,2630.0,26.0,81,0,1,0,0
5268,265519,265520,1,25,1,6.0,1,0,23277.0,152.0,269,0,0,1,0
5269,80952,80953,0,36,1,28.0,1,0,40478.0,125.0,277,0,1,0,0
5270,195867,195868,1,30,1,28.0,1,0,32895.0,152.0,107,0,0,1,0
5271,121531,121532,0,52,1,24.0,0,1,24982.0,157.0,31,1,1,0,0
5272,12417,12418,1,49,1,48.0,0,1,2630.0,124.0,273,0,1,0,0
5273,139548,139549,1,72,1,36.0,1,0,40861.0,26.0,59,0,1,0,0
5274,244095,244096,0,22,1,30.0,0,0,25946.0,152.0,200,0,0,1,0
5275,211824,211825,0,22,1,6.0,1,0,29886.0,152.0,16,0,0,1,0
5276,163084,163085,0,70,1,11.0,0,1,38150.0,26.0,19,0,1,0,0
5277,196784,196785,1,76,1,26.0,0,1,2630.0,124.0,203,1,1,0,0
5278,245719,245720,1,77,1,50.0,1,0,40282.0,8.0,70,0,1,0,0
5279,204713,204714,1,41,1,46.0,0,0,29785.0,124.0,178,0,1,0,0
5280,195146,195147,0,61,1,28.0,0,0,47402.0,124.0,85,0,1,0,0
5281,342773,342774,1,59,1,33.0,0,1,28381.0,124.0,125,0,1,0,0
5282,96222,96223,0,38,1,18.0,1,0,27919.0,154.0,292,0,1,0,0
5283,38665,38666,1,24,1,46.0,1,1,21328.0,152.0,235,0,0,1,0
5284,128766,128767,1,46,1,48.0,0,1,2630.0,124.0,169,0,1,0,0
5285,123970,123971,0,23,1,14.0,1,0,30115.0,151.0,60,0,0,1,0
5286,133204,133205,1,25,1,27.0,0,0,27803.0,152.0,215,0,0,1,0
5287,143714,143715,1,22,1,29.0,1,0,23215.0,152.0,36,0,0,1,0
5288,73252,73253,1,44,1,28.0,0,1,26510.0,122.0,269,1,1,0,0
5289,274386,274387,0,62,1,28.0,0,1,37047.0,124.0,12,0,0,0,1
5290,49083,49084,1,65,1,46.0,1,0,38303.0,26.0,49,0,1,0,0
5291,14789,14790,1,26,1,41.0,1,0,31040.0,152.0,114,0,0,1,0
5292,43747,43748,0,23,1,39.0,0,1,39634.0,152.0,204,1,0,1,0
5293,198843,198844,0,30,1,28.0,1,0,55145.0,152.0,272,0,0,1,0
5294,186269,186270,0,28,1,28.0,1,0,26766.0,152.0,99,0,0,1,0
5295,261032,261033,1,67,1,31.0,0,0,2630.0,124.0,223,0,1,0,0
5296,48130,48131,0,26,1,15.0,1,0,52809.0,152.0,97,0,0,1,0
5297,309207,309208,1,35,1,8.0,0,1,2630.0,156.0,156,0,1,0,0
5298,3516,3517,0,23,1,28.0,1,0,54931.0,152.0,121,0,0,1,0
5299,322178,322179,0,24,1,6.0,1,0,31034.0,152.0,222,0,0,1,0
5300,142790,142791,0,67,1,28.0,0,1,37735.0,26.0,281,0,0,0,1
5301,340318,340319,1,25,1,28.0,1,0,24789.0,152.0,63,0,0,1,0
5302,263468,263469,1,32,1,29.0,1,0,37032.0,152.0,120,0,0,1,0
5303,222341,222342,1,66,1,14.0,1,0,29137.0,26.0,31,0,1,0,0
5304,167062,167063,1,37,1,24.0,1,0,35161.0,154.0,141,0,1,0,0
5305,2437,2438,0,22,1,6.0,1,0,32264.0,152.0,204,0,0,1,0
5306,320384,320385,1,54,1,30.0,0,1,30095.0,26.0,159,0,1,0,0
5307,264733,264734,1,48,1,14.0,0,1,35564.0,124.0,116,0,1,0,0
5308,326093,326094,0,46,1,50.0,0,0,41132.0,26.0,209,0,1,0,0
5309,250753,250754,1,39,1,12.0,1,0,2630.0,124.0,278,0,1,0,0
5310,129618,129619,0,35,1,28.0,0,1,37446.0,155.0,18,0,1,0,0
